Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Quality_label
6.641245933,0.205416336,9.674897774,508.8031537,14.41779441,12.77737982,0.152058832,0.035407171,0.593081227,139.0929147,2
0.006096903,2.473392923,0.00523027,0.041901237,0.005889307,0.006355752,578.6792876,0.035407171,0.593081227,0.010191934,3
1.337941695,8.783258001,2.519964457,1.567281275,0.003794407,0.007724428,578.6792876,0.035407171,0.593081227,0.010191934,3
2.658894533,0.049091769,0.682895347,31.3793302,1.994149218,3.965022677,0.600826895,2.931083386,262.4448353,13.96979008,0
1.000761718,1.851507161,15.97777182,2.295065082,0.00126428,0.002397012,2286.523413,0.035407171,0.593081227,0.019653159,3
0.086484395,161.1062204,0.147725908,0.417764452,0.00126428,0.002913195,2286.523413,0.035407171,0.593081227,0.019653159,3
215.1512785,47.31489968,13.47230597,2.769101049,0.923947288,0.685411649,0.038483444,2.931083386,2.005852288,0.140915779,0
24.17811456,0.000277722,7.63051166,0.049334866,0.923947288,0.685411649,0.038483444,2.931083386,2.005852288,0.140915779,0
0.121909148,34.9120918,22.25146097,0.154042932,1.031281579,0.833011192,0.038483444,2.931083386,2.005852288,0.140915779,1
0.302490867,0.613992281,0.004327523,451.9822307,1.151084818,0.833011192,0.038483444,2.931083386,2.005852288,0.140915779,1
0.00513252,99.38507278,0.066459233,3.041259178,0.923947288,0.833011192,0.038483444,2.931083386,2.005852288,0.140915779,2
2.153415078,0.160112693,2.459221689,55.87260938,0.923947288,0.685411649,0.038483444,2.931083386,2.005852288,0.140915779,2
1.903550083,4.385847336,14.49342691,0.111611345,0.827784194,0.563964967,0.038483444,17.8500214,0.051849508,0.101477965,0
0.006656297,0.020957225,2.40821746,0.115369127,0.000524811,0.000105799,146.453658,0.035407171,0.593081227,13.96979008,3
2.24E-05,2.120077809,4.005747784,0.199639976,0.000524811,7.16E-05,146.453658,0.035407171,0.593081227,13.96979008,1
0.019889986,0.068297577,0.252145523,19.82984297,0.000524811,7.16E-05,146.453658,0.035407171,0.593081227,13.96979008,1
9.418621504,1.056951933,0.498970962,0.643344247,0.000524811,8.71E-05,146.453658,0.035407171,0.593081227,13.96979008,1
0.03471824,0.026819953,0.812086956,0.75095008,8.322398398,5.856584117,2.374034794,14.6035953,0.051849508,2.70551847,0
0.068852021,227.7572285,0.873435488,108.339335,9.289205427,5.856584117,2.374034794,14.6035953,0.051849508,2.70551847,0
0.026004303,10.89479413,0.010518914,9.216276391,9.289205427,5.856584117,2.374034794,14.6035953,0.051849508,2.70551847,1
0.003897616,0.009320975,1.980571432,3.50504622,7.456215243,4.818868004,2.374034794,14.6035953,0.051849508,2.70551847,0
0.00093215,0.717476141,13.83667167,37.82634184,9.289205427,5.856584117,2.374034794,14.6035953,0.051849508,2.70551847,0
5.07164229,0.135975332,3.765086426,1.713032285,7.456215243,4.818868004,2.374034794,14.6035953,0.051849508,2.70551847,0
0.080990923,0.004161415,22.51560452,0.134310053,8.322398398,5.856584117,2.374034794,14.6035953,0.051849508,2.70551847,2
10.24339524,0.323771574,0.083118425,1417.904243,8.322398398,5.856584117,2.374034794,14.6035953,0.051849508,2.70551847,0
79.65604994,1.042889181,1.70902161,136.0057065,9.289205427,5.856584117,2.374034794,14.6035953,0.051849508,2.70551847,1
60.01868525,198.1447099,0.481018099,0.016546726,9.289205427,5.856584117,2.374034794,14.6035953,0.051849508,2.70551847,2
2.909441383,2.778393007,0.08312524,75.6299309,10.36832573,7.117766557,2.374034794,14.6035953,0.051849508,2.70551847,2
28.91796389,5.325678702,11.95569425,3.035009036,10.36832573,7.117766557,2.374034794,14.6035953,0.051849508,2.70551847,2
7.683090455,8.654076966,20.25828681,7.583474477,11.57280667,7.117766557,2.374034794,14.6035953,0.051849508,2.70551847,2
0.04884667,0.003247715,0.049696663,0.788690896,6.680183174,5.856584117,0.152058832,9.774665073,0.004532889,0.073077532,2
5.545045162,567.2677608,2.005926049,0.137700074,6.680183174,5.856584117,0.152058832,9.774665073,0.004532889,0.073077532,0
3.506266156,332.6312463,92.69046364,6.594496732,7.456215243,4.818868004,0.152058832,9.774665073,0.004532889,0.073077532,1
0.116950661,1.701431439,0.018925749,0.106102575,2.225808096,3.262468451,0.152058832,0.035407171,0.593081227,1.403055182,1
5376.195591,61.58307929,0.085027893,5.435568877,2.225808096,3.262468451,0.152058832,0.035407171,0.593081227,1.403055182,2
22.67152199,0.467310736,2.096752962,0.111748789,2.225808096,3.965022677,0.152058832,0.035407171,0.593081227,1.403055182,2
0.472634468,1.376149556,3.250245689,0.025595344,2.225808096,3.965022677,0.152058832,0.035407171,0.593081227,1.403055182,1
0.136227934,0.046125219,16.06565995,0.11191884,2.225808096,3.965022677,0.152058832,0.035407171,0.593081227,1.403055182,2
0.99212972,0.002045321,7.438713956,0.131897986,2.225808096,3.965022677,0.152058832,0.035407171,0.593081227,1.403055182,2
36.42983229,3.37443091,0.001273077,22.57610615,2.225808096,3.965022677,0.152058832,0.035407171,0.593081227,1.403055182,2
13.04607128,0.016086176,0.109344192,6.707069429,2.225808096,3.965022677,0.152058832,0.035407171,0.593081227,1.403055182,2
1.565910111,6.4960209,0.443379024,0.451848617,2.225808096,3.965022677,0.152058832,0.035407171,0.593081227,1.403055182,0
847.8767378,125.428202,0.693201831,1.569532317,1.600654212,3.262468451,0.152058832,0.035407171,0.593081227,1.403055182,2
1.534563857,5.894027705,0.096213143,0.085822216,2.225808096,3.965022677,0.152058832,0.035407171,0.593081227,1.403055182,2
0.156658126,0.001039541,762.4589471,3.611809574,1.994149218,3.262468451,0.152058832,0.035407171,0.593081227,1.403055182,2
0.362658992,1.444581808,0.111298962,7.547476694,2.225808096,3.965022677,0.152058832,0.035407171,0.593081227,1.403055182,2
0.006438285,0.705142006,0.120591563,1.250497573,1.994149218,3.262468451,0.152058832,0.035407171,0.593081227,1.403055182,2
1.292700597,0.645244562,73.07079154,1.958110383,1.284805512,2.684398366,0.152058832,0.035407171,0.593081227,1.403055182,2
0.628700223,0.07566994,0.527040288,0.000411047,1.284805512,2.684398366,0.152058832,0.035407171,0.593081227,1.403055182,2
11.95652804,0.135362562,0.663876938,0.754451977,1.151084818,2.208755332,0.152058832,0.035407171,0.593081227,1.403055182,2
0.087493288,3.904522677,0.014041531,0.596755095,1.151084818,2.208755332,0.152058832,0.035407171,0.593081227,1.403055182,2
0.482432924,105.1212082,0.039029715,0.028827073,1.031281579,2.208755332,0.152058832,0.035407171,0.593081227,1.403055182,2
1.736423659,8.628953104,325.5619351,0.109949267,1.031281579,2.208755332,0.152058832,0.035407171,0.593081227,1.403055182,1
0.007126366,69.46686239,0.013420453,0.460812357,1.031281579,2.208755332,0.152058832,0.035407171,0.593081227,1.403055182,1
20.44071631,0.107480302,0.15086937,5.350034303,0.741629616,1.81739051,0.152058832,0.035407171,0.593081227,1.403055182,2
2.427446206,0.034599008,13.41550393,0.023596349,0.741629616,1.81739051,0.152058832,0.035407171,0.593081227,1.403055182,3
0.042758998,15.69062032,0.924525709,1.172734563,1.600654212,3.262468451,0.152058832,0.035407171,0.593081227,1.403055182,2
0.263612417,0.048829709,0.018413352,0.167673601,1.600654212,3.262468451,0.152058832,0.035407171,0.593081227,1.403055182,2
0.751750151,5.24E-05,234.2066626,0.048973669,1.600654212,3.262468451,0.152058832,0.035407171,0.593081227,1.403055182,2
0.006371224,0.331881254,22.83358343,2.297493405,1.786601059,3.965022677,0.152058832,0.035407171,0.593081227,1.403055182,2
4.135289538,48.80308714,50.45483234,0.980919897,1.786601059,3.965022677,0.152058832,0.035407171,0.593081227,1.403055182,2
2.30867465,56.9404684,0.801054958,0.241908191,1.994149218,3.965022677,0.152058832,0.035407171,0.593081227,1.403055182,2
6.135880637,2.869384138,2.732486474,0.370357394,1.994149218,3.965022677,0.152058832,0.035407171,0.593081227,1.403055182,2
0.824667536,36.27888898,0.294583529,1.784160218,1.031281579,2.208755332,0.152058832,0.035407171,0.593081227,1.403055182,1
16.92081504,22.8868338,30.65340228,8.818146039,1.151084818,2.208755332,0.152058832,0.035407171,0.593081227,1.403055182,2
0.110995572,0.067666795,7.084215935,0.028791073,1.151084818,2.208755332,0.152058832,0.035407171,0.593081227,1.403055182,2
0.007863031,78.39988674,0.204984934,31.28119452,1.284805512,2.208755332,0.152058832,0.035407171,0.593081227,1.403055182,2
12493.93868,289.2382078,9.267424697,1.370715474,1.284805512,2.208755332,0.152058832,0.035407171,0.593081227,1.403055182,2
0.525584003,203.4764594,30.24716969,0.024889043,1.434060443,2.208755332,0.152058832,0.035407171,0.593081227,1.403055182,0
2.637980448,0.82669469,9.578433827,0.180726268,1.434060443,2.684398366,0.152058832,0.035407171,0.593081227,1.403055182,2
1.4033179,0.037539538,30.85178441,139.3438906,1.600654212,2.684398366,0.152058832,0.035407171,0.593081227,1.403055182,2
0.001434297,0.148464454,9.352039543,0.072103658,1.600654212,2.684398366,0.152058832,0.035407171,0.593081227,1.403055182,0
1.362304935,5.425255562,0.013845033,1.053088534,1.786601059,2.684398366,0.152058832,0.035407171,0.593081227,1.403055182,2
0.001887678,0.001039023,1.065225981,19.7747478,1.786601059,3.262468451,0.152058832,0.035407171,0.593081227,1.403055182,1
159.7402045,0.004002583,19.0223055,0.558707485,1.786601059,3.262468451,0.152058832,0.035407171,0.593081227,1.403055182,2
10.9250672,33.02531395,0.000113447,27.35389785,1.994149218,3.262468451,0.152058832,0.035407171,0.593081227,1.403055182,2
59.24947143,0.069907387,19.09485668,0.012495137,1.600654212,4.818868004,0.152058832,0.035407171,0.593081227,1.403055182,2
0.051890161,0.34562652,0.827210671,0.888059681,1.600654212,4.818868004,0.152058832,0.035407171,0.593081227,1.403055182,2
0.014454876,949.4409174,21.41584839,3.022745197,1.600654212,3.262468451,0.152058832,0.035407171,0.593081227,1.403055182,2
2.489250792,68.11420431,3.861026325,3.781577256,1.600654212,4.818868004,0.152058832,0.035407171,0.593081227,1.403055182,2
0.320716552,0.012340254,0.166476829,5676.878357,0.000271408,0.00090401,146.453658,0.035407171,0.593081227,0.037897287,3
0.011571302,0.042159733,0.009497176,0.008952233,3.095123009,4.818868004,0.038483444,17.8500214,0.004532889,0.140915779,2
7.912893641,1.261238781,5.983179206,297.3352592,3.095123009,4.818868004,0.038483444,17.8500214,0.004532889,0.140915779,2
11.66862733,0.242903204,0.354357156,0.0175873,4.803946644,3.965022677,0.038483444,2.931083386,6.783966878,0.02729105,3
53.77904689,0.000318202,0.699296493,3.270278834,0.159208463,0.09748952,0.002464895,162.407923,887.6112567,1.948330493,2
0.496790957,0.126237806,0.012190984,0.071448297,6.680183174,4.818868004,0.600826895,17.8500214,77.59848817,0.271728615,0
0.041213109,3.914642798,2.554536914,0.340151766,7.456215243,7.117766557,0.600826895,17.8500214,77.59848817,0.271728615,0
7.136017796,0.014915003,312.3898816,0.33636119,7.456215243,5.856584117,0.600826895,17.8500214,77.59848817,0.271728615,2
252.1405186,0.417289434,15.60262934,1.680160767,7.456215243,7.117766557,0.600826895,17.8500214,77.59848817,0.271728615,1
0.495975677,0.042915651,0.021114789,0.023537139,7.456215243,5.856584117,0.600826895,17.8500214,77.59848817,0.271728615,2
0.008499263,1.016499175,0.003823347,0.052086313,7.456215243,5.856584117,0.600826895,17.8500214,77.59848817,0.271728615,1
0.404274073,62.54059541,0.014222351,3.732564252,6.680183174,5.856584117,0.600826895,17.8500214,77.59848817,0.271728615,0
0.667006379,3.094517616,3.035457715,0.068322602,7.456215243,5.856584117,0.600826895,17.8500214,77.59848817,0.271728615,1
150.4497151,0.042180148,0.013050853,0.046758693,6.680183174,4.818868004,0.600826895,17.8500214,77.59848817,0.271728615,0
3.264447161,0.112142675,0.03096292,0.010605548,7.456215243,7.117766557,0.600826895,17.8500214,77.59848817,0.271728615,0
0.221192623,0.931982941,50.1414057,7.666901355,6.680183174,5.856584117,0.600826895,17.8500214,77.59848817,0.271728615,2
19.00478365,12.40560765,1.628213485,0.04593559,0.247107775,0.258496524,0.152058832,0.035407171,0.593081227,5.217065074,1
4.360506791,0.70472944,0.003519669,309.0472576,0.247107775,0.258496524,0.152058832,0.035407171,0.593081227,5.217065074,2
2.155850252,0.078550734,2.235218404,0.010396706,0.247107775,0.212694055,0.152058832,0.035407171,0.593081227,5.217065074,1
0.003339465,0.000824026,4.361629829,11.88374848,0.198347294,0.175007232,0.152058832,0.035407171,0.593081227,5.217065074,1
0.6081774,0.736510834,3.255338358,1.791161504,1.031281579,0.464037172,2.374034794,0.1180769,887.6112567,100.1652623,2
0.897083824,6.51E-06,13.6468112,0.045613686,1.031281579,0.563964967,2.374034794,0.1180769,887.6112567,100.1652623,3
0.00234356,0.171950009,3632.521906,0.095268415,1.031281579,0.464037172,2.374034794,0.1180769,887.6112567,100.1652623,1
4.254156716,0.795750826,105.8899417,6789.144113,1.151084818,0.381815379,2.374034794,0.1180769,887.6112567,100.1652623,1
3.611807455,9.01694707,2.28948097,0.129895346,1.151084818,0.381815379,2.374034794,0.1180769,887.6112567,100.1652623,3
1.062425436,0.004392914,41.02702248,3.73E-05,1.031281579,0.563964967,2.374034794,0.1180769,887.6112567,100.1652623,1
0.005840508,0.075243726,42.32642013,173.8752361,1.031281579,0.464037172,2.374034794,0.1180769,887.6112567,100.1652623,3
0.916317521,2.668338945,0.047751477,506.9432152,1.151084818,0.314162296,2.374034794,0.1180769,887.6112567,100.1652623,0
0.001844758,9.988131805,0.027121687,0.104546827,6.680183174,4.818868004,0.038483444,2.931083386,0.593081227,26.93801751,3
4843.035161,0.024173919,1.106808233,11.97579327,9.289205427,5.856584117,2.374034794,14.6035953,0.593081227,0.271728615,2
82.87321658,16.07042899,0.016345216,2.952434814,9.289205427,7.117766557,2.374034794,14.6035953,0.593081227,0.271728615,1
0.100969853,12453.10074,2.953219393,396.5962105,0.10257603,0.006355752,0.600826895,0.1180769,887.6112567,0.140915779,2
0.04925599,0.152454606,1.288994552,0.003438769,3.095123009,0.464037172,0.600826895,17.8500214,6.783966878,0.003806212,3
2.712854895,559.0441874,0.102664618,226.5227858,0.000156665,0.000280529,2286.523413,1208.917687,0.593081227,0.052625471,2
10.14801596,0.000973925,6.399228897,1.325875999,1.031281579,0.314162296,146.453658,0.1180769,887.6112567,19.39892909,3
0.030755616,0.000804367,0.959102946,11.62162035,1.031281579,0.258496524,146.453658,0.1180769,887.6112567,19.39892909,3
0.256759639,0.084184462,0.571423545,103.87131,0.827784194,0.175007232,146.453658,0.1180769,887.6112567,19.39892909,2
0.064613898,33.05847903,5.006198068,2.707557017,1.031281579,0.314162296,146.453658,0.1180769,887.6112567,19.39892909,3
2.229438711,0.052129475,1034.773957,1.201750158,0.923947288,0.212694055,146.453658,0.1180769,887.6112567,19.39892909,3
117.5854975,0.111458528,0.028756592,21.20629356,0.000156665,0.000414358,2286.523413,0.035407171,0.593081227,517.1976103,1
1.974945813,2.511695707,0.001805885,0.000668816,0.000156665,0.000414358,2286.523413,0.035407171,0.593081227,517.1976103,2
6.589742492,22.74180887,610.2516452,0.261383019,0.00014036,0.000414358,2286.523413,0.035407171,0.593081227,517.1976103,1
4.792842608,0.240594926,0.010573329,0.505034037,0.00014036,0.000414358,2286.523413,0.035407171,0.593081227,517.1976103,2
0.05325178,2.157815305,0.273535878,2.247033428,0.00024316,0.000414358,2286.523413,0.035407171,0.593081227,517.1976103,2
0.71917574,12511.85513,8.569471081,16.57768039,0.000195179,0.000414358,2286.523413,0.035407171,0.593081227,517.1976103,2
50.37494406,4.177125676,0.019094207,3.849468316,0.000338129,0.000612033,2286.523413,0.035407171,0.593081227,517.1976103,3
0.235611285,19.97918934,5.957685643,0.908272178,0.000338129,0.000743831,2286.523413,0.035407171,0.593081227,517.1976103,0
0.149530385,486.5567863,1.332599171,1.286407377,0.000338129,0.000743831,2286.523413,0.035407171,0.593081227,517.1976103,1
0.102431491,0.017974099,32.66746816,273.9550088,0.00024316,0.000503588,2286.523413,0.035407171,0.593081227,517.1976103,3
0.676502025,0.068053063,8.899747423,0.080104107,0.00014036,0.000414358,2286.523413,0.035407171,0.593081227,517.1976103,1
0.053460782,11.895641,6.487212305,4.394043473,0.221389157,0.11848334,0.002464895,162.407923,887.6112567,0.052625471,2
0.238328679,0.002321059,5.92446665,1.267410779,0.53333105,1.230409133,0.600826895,17.8500214,6.783966878,0.073077532,1
0.040740997,274.2424589,6.7313848,0.113173518,0.595287734,1.230409133,0.600826895,17.8500214,6.783966878,0.073077532,0
0.005034924,0.291259015,127.8865329,0.814655611,0.664441881,1.230409133,0.600826895,17.8500214,6.783966878,0.073077532,1
184.1353117,0.26235987,133.6403227,3.573128762,0.595287734,1.230409133,0.600826895,17.8500214,6.783966878,0.073077532,1
4.770815829,0.031348745,0.00037583,8.627123706,0.477822728,1.230409133,0.600826895,17.8500214,6.783966878,0.073077532,1
304.1032273,274.1934832,0.002803834,0.045638774,0.221389157,0.258496524,0.002464895,72.75978458,887.6112567,0.019653159,3
0.184570653,1.380827645,1.836606729,3.832559838,0.664441881,1.495370817,0.600826895,17.8500214,0.051849508,0.037897287,2
0.085050552,0.578340896,0.968767134,0.239316054,0.664441881,1.495370817,0.600826895,17.8500214,0.051849508,0.037897287,2
0.708244084,1.035395592,3.548035664,89.24453067,9.289205427,7.117766557,2.374034794,14.6035953,0.593081227,0.052625471,0
13.97501081,0.184467611,0.627346345,1.206143877,9.289205427,5.856584117,2.374034794,14.6035953,0.593081227,0.052625471,2
3.141290712,0.073362065,0.108669907,0.005445831,9.289205427,5.856584117,2.374034794,14.6035953,0.593081227,0.052625471,2
0.105380266,0.00173619,0.792433696,35.69588791,7.456215243,5.856584117,2.374034794,14.6035953,0.593081227,0.052625471,0
0.993477318,13.38586193,0.001665394,0.46530071,6.680183174,4.818868004,2.374034794,14.6035953,0.593081227,0.052625471,1
0.055419445,0.111326211,1.477280713,0.017427647,6.680183174,4.818868004,2.374034794,14.6035953,0.593081227,0.052625471,1
0.061914004,12.38020879,7.809399415,19.9370428,9.289205427,7.117766557,2.374034794,14.6035953,0.593081227,0.052625471,1
